Customer ID,Age,Gender,Location,Annual Income,Total_Spent,Total_Purchases,Avg_Purchase_Value,Purchase History,Browsing History,Product Reviews,Time on Site
1899,30,Female,City C,31260,98.32,2,49.16,"[{""Date"": ""2022-02-16"", ""Category"": ""Electronics"", ""Price"": 76.48}, {""Date"": ""2022-06-25"", ""Category"": ""Beauty & Health"", ""Price"": 21.84}]","[{""Timestamp"": ""2022-02-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-02T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 3.9, ""Review"": ""Decent electronics. Met expectations.""}]}",26.9
1900,44,Female,City C,52262,422.51,3,140.84,"[{""Date"": ""2022-06-09"", ""Category"": ""Home & Garden"", ""Price"": 203.71}, {""Date"": ""2022-09-29"", ""Category"": ""Home & Garden"", ""Price"": 182.76}, {""Date"": ""2022-06-15"", ""Category"": ""Clothing"", ""Price"": 36.04}]","[{""Timestamp"": ""2022-09-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-29T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-06T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,54.4
1901,35,Male,City B,34215,138.84,2,69.42,"[{""Date"": ""2022-06-16"", ""Category"": ""Beauty & Health"", ""Price"": 41.95}, {""Date"": ""2022-08-01"", ""Category"": ""Clothing"", ""Price"": 96.89}]","[{""Timestamp"": ""2022-06-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-09T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.7, ""Review"": ""Excellent beauty & health! Highly recommend.""}]}",42.4
1902,40,Male,City C,53686,113.18,3,37.73,"[{""Date"": ""2022-09-17"", ""Category"": ""Books"", ""Price"": 6.19}, {""Date"": ""2022-01-03"", ""Category"": ""Sports & Outdoors"", ""Price"": 24.91}, {""Date"": ""2022-02-10"", ""Category"": ""Clothing"", ""Price"": 82.08}]","[{""Timestamp"": ""2022-02-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-31T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-01-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-19T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-08T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.5, ""Review"": ""Excellent books! Highly recommend.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 3.6, ""Review"": ""Decent sports & outdoors. Met expectations.""}]}",77.0
1903,55,Female,City K,57871,433.19,3,144.4,"[{""Date"": ""2022-02-20"", ""Category"": ""Electronics"", ""Price"": 159.51}, {""Date"": ""2022-07-27"", ""Category"": ""Home & Garden"", ""Price"": 161.24}, {""Date"": ""2022-10-20"", ""Category"": ""Home & Garden"", ""Price"": 112.44}]","[{""Timestamp"": ""2022-02-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-16T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-30T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 3.4, ""Review"": ""Decent home & garden. Met expectations.""}]}",71.2
1904,42,Female,City B,42704,284.96,2,142.48,"[{""Date"": ""2022-12-06"", ""Category"": ""Books"", ""Price"": 21.77}, {""Date"": ""2022-09-14"", ""Category"": ""Electronics"", ""Price"": 263.19}]","[{""Timestamp"": ""2022-09-04T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-13T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-08T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-11T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-07T00:00:00Z"", ""Product Category"": ""Books""}]",,66.6
1905,40,Other,City H,46350,123.86,2,61.93,"[{""Date"": ""2022-11-04"", ""Category"": ""Electronics"", ""Price"": 90.4}, {""Date"": ""2022-01-10"", ""Category"": ""Books"", ""Price"": 33.46}]","[{""Timestamp"": ""2022-01-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-05T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-05T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-30T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-07T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-14T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-09T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-05T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 3.4, ""Review"": ""Decent books. Met expectations.""}]}",75.9
1906,23,Female,City L,22441,313.76,2,156.88,"[{""Date"": ""2022-04-25"", ""Category"": ""Home & Garden"", ""Price"": 179.34}, {""Date"": ""2022-12-13"", ""Category"": ""Home & Garden"", ""Price"": 134.42}]","[{""Timestamp"": ""2022-04-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.7, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",15.0
1907,48,Female,City L,36799,182.82,2,91.41,"[{""Date"": ""2022-04-27"", ""Category"": ""Home & Garden"", ""Price"": 109.73}, {""Date"": ""2022-03-07"", ""Category"": ""Home & Garden"", ""Price"": 73.09}]","[{""Timestamp"": ""2022-03-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-28T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 5, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",33.6
1908,47,Other,City A,35661,57.52,3,19.17,"[{""Date"": ""2022-12-14"", ""Category"": ""Books"", ""Price"": 15.33}, {""Date"": ""2022-08-27"", ""Category"": ""Clothing"", ""Price"": 33.27}, {""Date"": ""2022-12-30"", ""Category"": ""Books"", ""Price"": 8.92}]","[{""Timestamp"": ""2022-12-09T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-30T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.0, ""Review"": ""Very good books. Happy with purchase.""}, {""Product"": ""Books"", ""Rating"": 4.1, ""Review"": ""Very good books. Happy with purchase.""}]}",42.3
1909,65,Other,City I,63620,398.25,4,99.56,"[{""Date"": ""2022-11-28"", ""Category"": ""Clothing"", ""Price"": 91.41}, {""Date"": ""2022-11-12"", ""Category"": ""Home & Garden"", ""Price"": 108.37}, {""Date"": ""2022-08-01"", ""Category"": ""Beauty & Health"", ""Price"": 71.38}, {""Date"": ""2022-09-04"", ""Category"": ""Sports & Outdoors"", ""Price"": 127.09}]","[{""Timestamp"": ""2022-07-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-23T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-08T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-26T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-12T00:00:00Z"", ""Product Category"": ""Clothing""}]",,90.5
1910,36,Female,City C,56322,462.32,3,154.11,"[{""Date"": ""2022-03-05"", ""Category"": ""Home & Garden"", ""Price"": 102.09}, {""Date"": ""2022-09-10"", ""Category"": ""Electronics"", ""Price"": 241.27}, {""Date"": ""2022-12-28"", ""Category"": ""Sports & Outdoors"", ""Price"": 118.96}]","[{""Timestamp"": ""2022-09-11T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2023-01-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 3.7, ""Review"": ""Decent home & garden. Met expectations.""}, {""Product"": ""Electronics"", ""Rating"": 3.4, ""Review"": ""Decent electronics. Met expectations.""}]}",56.5
1911,42,Female,City D,66061,290.03,4,72.51,"[{""Date"": ""2022-12-14"", ""Category"": ""Clothing"", ""Price"": 33.72}, {""Date"": ""2022-04-03"", ""Category"": ""Beauty & Health"", ""Price"": 77.22}, {""Date"": ""2022-08-05"", ""Category"": ""Home & Garden"", ""Price"": 86.29}, {""Date"": ""2022-04-02"", ""Category"": ""Electronics"", ""Price"": 92.8}]","[{""Timestamp"": ""2022-07-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-15T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-04T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-08T00:00:00Z"", ""Product Category"": ""Clothing""}]",,99.0
1912,42,Other,City B,49755,544.04,3,181.35,"[{""Date"": ""2022-05-08"", ""Category"": ""Sports & Outdoors"", ""Price"": 125.18}, {""Date"": ""2022-06-26"", ""Category"": ""Electronics"", ""Price"": 336.59}, {""Date"": ""2022-06-28"", ""Category"": ""Clothing"", ""Price"": 82.27}]","[{""Timestamp"": ""2022-06-27T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-27T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-14T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 3.5, ""Review"": ""Decent sports & outdoors. Met expectations.""}, {""Product"": ""Clothing"", ""Rating"": 4.5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",65.5
1913,58,Other,City K,61064,248.92,4,62.23,"[{""Date"": ""2022-12-03"", ""Category"": ""Home & Garden"", ""Price"": 96.28}, {""Date"": ""2022-08-10"", ""Category"": ""Beauty & Health"", ""Price"": 24.11}, {""Date"": ""2022-03-09"", ""Category"": ""Clothing"", ""Price"": 12.49}, {""Date"": ""2022-01-01"", ""Category"": ""Home & Garden"", ""Price"": 116.04}]","[{""Timestamp"": ""2022-02-28T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2021-12-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2021-12-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-02T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2021-12-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,80.3
1914,38,Other,City C,22525,19.88,1,19.88,"[{""Date"": ""2022-09-20"", ""Category"": ""Books"", ""Price"": 19.88}]","[{""Timestamp"": ""2022-09-27T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-27T00:00:00Z"", ""Product Category"": ""Books""}]",,15.0
1915,43,Female,City L,39072,179.78,2,89.89,"[{""Date"": ""2022-06-30"", ""Category"": ""Sports & Outdoors"", ""Price"": 31.89}, {""Date"": ""2022-12-17"", ""Category"": ""Electronics"", ""Price"": 147.89}]","[{""Timestamp"": ""2022-07-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-07-05T00:00:00Z"", ""Product Category"": ""Clothing""}]",,27.0
1916,47,Male,City A,39401,175.72,3,58.57,"[{""Date"": ""2022-10-11"", ""Category"": ""Clothing"", ""Price"": 21.37}, {""Date"": ""2022-12-09"", ""Category"": ""Clothing"", ""Price"": 100.91}, {""Date"": ""2022-05-29"", ""Category"": ""Clothing"", ""Price"": 53.44}]","[{""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-02T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.4, ""Review"": ""Decent clothing. Met expectations.""}, {""Product"": ""Clothing"", ""Rating"": 3.7, ""Review"": ""Decent clothing. Met expectations.""}, {""Product"": ""Clothing"", ""Rating"": 4.5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",53.1
1917,42,Other,City E,37596,126.91,2,63.46,"[{""Date"": ""2022-05-26"", ""Category"": ""Sports & Outdoors"", ""Price"": 93.8}, {""Date"": ""2022-04-15"", ""Category"": ""Beauty & Health"", ""Price"": 33.11}]","[{""Timestamp"": ""2022-04-17T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-16T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,15.0
1918,34,Male,City B,35473,43.41,2,21.7,"[{""Date"": ""2022-07-01"", ""Category"": ""Books"", ""Price"": 18.22}, {""Date"": ""2022-06-29"", ""Category"": ""Books"", ""Price"": 25.19}]","[{""Timestamp"": ""2022-06-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-23T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-07-09T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-06-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-28T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,53.7
1919,42,Female,City D,39046,262.96,2,131.48,"[{""Date"": ""2022-04-13"", ""Category"": ""Books"", ""Price"": 8.62}, {""Date"": ""2022-09-11"", ""Category"": ""Electronics"", ""Price"": 254.34}]","[{""Timestamp"": ""2022-04-21T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-04T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-10T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-13T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 3.6, ""Review"": ""Decent books. Met expectations.""}]}",43.9
1920,52,Other,City H,32144,254.62,3,84.87,"[{""Date"": ""2022-08-23"", ""Category"": ""Sports & Outdoors"", ""Price"": 48.4}, {""Date"": ""2022-09-19"", ""Category"": ""Clothing"", ""Price"": 54.8}, {""Date"": ""2022-06-08"", ""Category"": ""Electronics"", ""Price"": 151.42}]","[{""Timestamp"": ""2022-08-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-13T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-28T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-10T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-27T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 4.3, ""Review"": ""Very good sports & outdoors. Happy with purchase.""}]}",91.0
1921,27,Male,City C,38748,75.63,2,37.82,"[{""Date"": ""2022-03-08"", ""Category"": ""Home & Garden"", ""Price"": 61.31}, {""Date"": ""2022-05-27"", ""Category"": ""Clothing"", ""Price"": 14.32}]","[{""Timestamp"": ""2022-05-31T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-18T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-29T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.8, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",74.0
1922,41,Male,City C,31591,313.6,2,156.8,"[{""Date"": ""2022-05-13"", ""Category"": ""Electronics"", ""Price"": 248.98}, {""Date"": ""2022-03-18"", ""Category"": ""Home & Garden"", ""Price"": 64.62}]","[{""Timestamp"": ""2022-03-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-11T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.1, ""Review"": ""Very good electronics. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 5, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",34.2
1923,31,Male,City A,37471,485.43,2,242.72,"[{""Date"": ""2022-02-17"", ""Category"": ""Home & Garden"", ""Price"": 186.51}, {""Date"": ""2022-10-18"", ""Category"": ""Electronics"", ""Price"": 298.92}]","[{""Timestamp"": ""2022-02-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-27T00:00:00Z"", ""Product Category"": ""Electronics""}]",,38.0
1924,54,Female,City I,74050,278.65,4,69.66,"[{""Date"": ""2022-04-19"", ""Category"": ""Home & Garden"", ""Price"": 84.13}, {""Date"": ""2022-01-24"", ""Category"": ""Electronics"", ""Price"": 120.0}, {""Date"": ""2022-02-10"", ""Category"": ""Clothing"", ""Price"": 42.56}, {""Date"": ""2022-04-12"", ""Category"": ""Books"", ""Price"": 31.96}]","[{""Timestamp"": ""2022-04-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-16T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-28T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-16T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-08T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-28T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 3.8, ""Review"": ""Decent electronics. Met expectations.""}]}",108.5
1925,21,Female,City L,22199,174.2,2,87.1,"[{""Date"": ""2022-11-11"", ""Category"": ""Electronics"", ""Price"": 119.04}, {""Date"": ""2022-04-06"", ""Category"": ""Beauty & Health"", ""Price"": 55.16}]","[{""Timestamp"": ""2022-03-29T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-08T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-12T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 3.2, ""Review"": ""Decent beauty & health. Met expectations.""}, {""Product"": ""Electronics"", ""Rating"": 4.9, ""Review"": ""Excellent electronics! Highly recommend.""}]}",42.4
